Fake_Student_ID,Race,Ethnicity,Sex,LEP,HomeLanguage,SpEdFlag,TAGFlag,Econ_Disadvantage,Migrant,DyslexiaFlag
11019872,Hispanic,H,F,F,English,F,F,F,N,F
11019875,Hispanic,H,F,T,Spanish,F,F,T,N,F
11019878,Hispanic,H,F,T,English,F,F,T,N,F
11019884,Hispanic,H,M,T,Spanish,T,F,T,N,F
11019890,Hispanic,H,F,T,Spanish,F,F,T,N,F
11019893,Hispanic,H,F,T,Spanish,F,F,T,N,F
11019902,Hispanic,H,M,T,Spanish,F,F,F,N,F
11019905,Hispanic,H,F,T,Spanish,F,F,T,N,F
11019908,Hispanic,H,F,F,English,F,T,T,N,F
11019911,Hispanic,H,F,T,Spanish,F,F,T,N,F
11019923,White,N,F,F,English,F,F,T,N,F
11019926,Hispanic,H,F,T,Spanish,F,F,T,N,F
11019932,Black or African American,N,M,F,English,F,F,F,N,F
11019938,Hispanic,H,F,T,Spanish,F,F,T,N,F
11019941,Hispanic,H,F,F,English,F,F,T,N,F
11019950,Hispanic,H,F,T,Spanish,F,F,T,N,F
11019965,Black or African American,N,M,F,English,F,F,T,N,F
11019968,Hispanic,H,M,F,English,F,F,T,N,F
11019971,Hispanic,H,M,T,Spanish,F,F,T,N,F
11019974,Hispanic,H,M,T,Spanish,F,F,T,N,F
11019980,Hispanic,H,F,T,Spanish,F,F,T,N,F
11019986,Hispanic,H,F,T,Spanish,F,F,T,N,F
11019995,M Multi-Racial,N,M,F,English,F,T,T,N,F
11019998,Hispanic,H,F,F,Spanish,F,F,T,N,F
11020001,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020010,Hispanic,H,F,T,Spanish,F,T,T,N,F
11020013,Hispanic,H,M,F,Spanish,F,F,T,N,F
11020025,Hispanic,H,F,T,Spanish,F,F,T,N,F
11020028,Hispanic,H,F,T,Spanish,F,F,T,N,F
11020031,Hispanic,H,F,T,Spanish,F,F,F,N,F
11020034,Hispanic,H,F,F,English,F,F,T,N,F
11020037,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020040,Hispanic,H,M,F,English,F,T,T,N,F
11020046,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020052,Hispanic,H,F,T,Spanish,F,F,T,N,F
11020055,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020082,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020085,M Multi-Racial,N,M,F,English,F,F,T,N,F
11020088,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020091,Black or African American,N,F,F,English,F,F,T,N,F
11020094,Hispanic,H,F,T,English,F,F,T,N,F
11020106,Hispanic,H,M,F,English,F,F,T,N,F
11020109,Hispanic,H,M,F,English,F,F,T,N,F
11020112,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020115,Hispanic,H,F,F,English,F,F,T,N,F
11020121,Hispanic,H,F,T,Spanish,F,F,T,N,F
11020124,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020139,Hispanic,H,F,T,Spanish,F,F,T,N,F
11020148,Hispanic,H,F,F,English,F,F,T,N,F
11020151,Hispanic,H,F,F,English,F,F,T,N,F
11020160,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020166,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020169,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020172,Asian,N,M,T,Burmese,F,F,T,N,F
11020175,Hispanic,H,F,T,Spanish,F,F,T,N,F
11020178,Hispanic,H,F,T,Spanish,F,F,T,N,F
11020193,Hispanic,H,F,T,Spanish,F,F,T,N,F
11020211,White,N,F,F,English,F,F,T,N,F
11020217,Hispanic,H,F,F,English,F,F,T,N,F
11020220,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020229,Hispanic,H,F,T,Spanish,F,F,T,N,F
11020232,Hispanic,H,M,T,Spanish,F,T,T,N,F
11020241,Hispanic,H,M,T,Spanish,F,T,T,N,F
11020244,Hispanic,H,F,F,English,F,F,T,N,F
11020247,Hispanic,H,M,T,Spanish,T,F,T,N,F
11020250,White,N,M,F,English,F,F,T,N,F
11020253,Hispanic,H,F,F,English,F,F,T,N,F
11020262,Asian,N,F,T,Hindi,F,F,T,N,F
11020265,Black or African American,N,F,F,English,F,T,T,N,F
11020271,Hispanic,H,F,T,Spanish,F,F,F,N,F
11020274,Black or African American,N,F,F,English,F,T,T,N,F
11020286,Hispanic,H,F,T,Spanish,F,F,T,N,F
11020289,Hispanic,H,F,T,Spanish,F,F,T,N,F
11020295,Hispanic,H,F,T,Spanish,F,F,T,N,F
11020298,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020304,Hispanic,H,F,T,Spanish,F,F,T,N,F
11020307,Black or African American,N,F,F,English,F,F,T,N,F
11020310,Hispanic,H,F,T,Spanish,F,F,T,N,F
11020316,Hispanic,H,F,T,Spanish,F,F,T,N,F
11020325,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020328,Black or African American,N,F,F,English,F,F,T,N,F
11020334,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020337,Hispanic,H,F,T,Spanish,F,F,T,N,F
11020340,Hispanic,H,F,T,Spanish,F,F,T,N,F
11020346,Hispanic,H,F,T,Spanish,F,F,T,N,F
11020352,Black or African American,N,M,F,English,F,F,T,N,F
11020355,Hispanic,H,F,T,Spanish,F,T,T,N,F
11020358,Hispanic,H,F,F,Spanish,F,F,T,N,F
11020364,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020370,Hispanic,H,M,T,Spanish,F,T,T,N,F
11020382,Hispanic,H,M,T,Spanish,T,F,T,N,F
11020385,Hispanic,H,F,T,English,F,F,T,N,F
11020388,Hispanic,H,M,T,Spanish,F,T,T,N,F
11020394,Hispanic,H,M,F,English,F,F,T,N,F
11020397,White,N,M,F,English,F,F,F,N,F
11020400,Hispanic,H,M,F,Spanish,F,F,T,N,F
11020412,Black or African American,N,M,F,English,F,F,T,N,F
11020427,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020436,Hispanic,H,M,T,Spanish,F,T,F,N,F
11020442,Hispanic,H,F,T,Spanish,F,F,T,N,F
11020445,Hispanic,H,F,T,Spanish,F,F,T,N,F
11020448,Black or African American,N,M,F,English,F,T,T,N,F
11020460,Hispanic,H,F,F,English,F,F,T,N,F
11020472,Hispanic,H,F,T,Spanish,F,F,T,N,F
11020475,Hispanic,H,M,F,English,F,F,T,N,F
11020481,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020493,Black or African American,N,F,F,English,F,F,T,N,F
11020502,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020508,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020514,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020517,M Multi-Racial,N,F,F,English,F,T,T,N,F
11020529,Hispanic,H,F,T,Spanish,F,F,T,N,F
11020550,Hispanic,H,M,F,English,F,F,T,N,F
11020553,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020556,Hispanic,H,F,T,Spanish,F,F,T,N,F
11020574,Black or African American,N,M,F,English,F,F,T,N,F
11020580,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020583,Black or African American,N,M,F,English,F,F,T,N,F
11020586,M Multi-Racial,N,F,F,English,F,F,T,N,F
11020589,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020598,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020601,Hispanic,H,F,T,Spanish,F,F,T,N,F
11020616,Hispanic,H,F,F,English,F,F,T,N,F
11020640,Black or African American,N,M,F,English,F,F,T,N,F
11020643,American Indian or Alaskan Na,N,F,T,Spanish,F,F,T,N,F
11020646,White,N,F,F,English,F,F,F,N,F
11020658,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020667,Hispanic,H,M,T,Spanish,F,T,T,N,F
11020673,Hispanic,H,F,T,Spanish,F,F,T,N,F
11020676,Hispanic,H,F,F,English,F,F,T,N,F
11020682,Black or African American,N,M,F,English,F,F,T,N,F
11020685,Hispanic,H,M,T,Spanish,F,T,T,N,F
11020691,Hispanic,H,F,T,Spanish,F,F,T,N,F
11020706,Hispanic,H,M,T,Spanish,T,F,T,N,F
11020712,Hispanic,H,F,T,English,F,F,T,N,F
11020718,Hispanic,H,M,F,English,F,F,T,N,F
11020721,M Multi-Racial,N,F,F,English,F,T,F,N,F
11020724,Hispanic,H,M,F,English,F,F,F,N,F
11020730,Hispanic,H,M,F,English,F,T,T,N,F
11020733,Hispanic,H,F,F,English,F,T,T,N,F
11020742,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020754,Hispanic,H,M,F,English,F,F,T,N,F
11020757,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020763,Hispanic,H,F,T,Spanish,F,F,T,N,F
11020766,Hispanic,H,F,T,English,F,F,T,N,F
11020769,Hispanic,H,M,T,Spanish,F,T,T,N,F
11020775,Hispanic,H,F,T,Spanish,F,F,T,N,F
11020781,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020787,Hispanic,H,F,T,Spanish,F,T,T,N,F
11020790,Hispanic,H,F,T,Spanish,F,F,T,N,F
11020805,Hispanic,H,F,T,Spanish,F,T,T,N,F
11020808,Hispanic,H,F,F,English,F,T,T,N,F
11020817,Hispanic,H,F,F,English,F,F,T,N,F
11020823,Hispanic,H,F,F,English,F,F,T,N,F
11020838,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020841,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020844,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020847,Asian,N,F,F,Spanish,F,F,F,N,F
11020856,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020862,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020868,White,N,F,T,Spanish,F,T,T,N,F
11020874,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020877,Hispanic,H,F,T,Spanish,F,F,T,N,F
11020880,Hispanic,H,M,F,English,T,F,F,N,F
11020892,Hispanic,H,F,T,Spanish,F,F,T,N,F
11020895,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020898,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020904,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020907,White,N,M,T,Spanish,F,T,T,N,F
11020910,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020913,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020916,Hispanic,H,F,T,Spanish,F,F,T,N,F
11020919,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020922,Hispanic,H,F,T,Spanish,F,F,T,N,F
11020925,Hispanic,H,M,T,Spanish,F,T,T,N,F
11020928,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020934,Hispanic,H,F,F,English,F,T,T,N,F
11020937,Hispanic,H,F,T,Spanish,F,F,T,N,F
11020940,Hispanic,H,F,F,Spanish,F,T,T,N,F
11020943,Hispanic,H,F,T,Spanish,F,F,T,N,F
11020946,M Multi-Racial,N,F,F,English,F,F,F,N,F
11020949,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020955,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020958,Hispanic,H,F,F,English,F,T,F,N,F
11020961,Hispanic,H,F,F,English,F,F,T,N,F
11020964,Hispanic,H,F,F,English,F,F,T,N,F
11020967,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020988,Hispanic,H,M,T,Spanish,F,F,T,N,F
11020994,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021003,Hispanic,H,F,F,Spanish,F,F,T,N,F
11021009,Asian,N,F,T,Nepali,F,F,T,N,F
11021012,Asian,N,F,T,Nepali,F,F,T,N,F
11021015,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021030,Hispanic,H,F,F,Spanish,F,T,T,N,F
11021033,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021039,Hispanic,H,F,F,English,F,T,T,N,F
11021045,Hispanic,H,M,T,Spanish,F,F,F,N,F
11021048,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021051,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021054,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021057,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021060,Hispanic,H,M,T,Spanish,F,T,T,N,F
11021069,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021072,Hispanic,H,F,F,English,F,F,T,N,F
11021075,M Multi-Racial,N,F,T,Burmese,F,F,T,N,F
11021081,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021084,Hispanic,H,F,F,Spanish,F,T,T,N,F
11021087,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021093,Hispanic,H,F,F,English,F,T,T,N,F
11021096,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021105,Hispanic,H,F,F,English,F,F,F,N,F
11021108,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021111,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021114,Hispanic,H,M,F,English,F,F,T,N,F
11021117,Hispanic,H,F,F,English,F,F,T,N,F
11021123,Black or African American,N,M,F,English,F,T,T,N,F
11021126,Hispanic,H,M,T,Spanish,F,T,F,N,F
11021132,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021147,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021153,Hispanic,H,M,F,English,T,F,T,N,F
11021156,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021168,Hispanic,H,M,F,English,F,F,T,N,F
11021171,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021174,Hispanic,H,F,F,English,F,F,T,N,F
11021180,Hispanic,H,M,T,Spanish,F,T,T,N,F
11021183,M Multi-Racial,N,F,F,English,F,T,F,N,F
11021204,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021213,Hispanic,H,M,T,Spanish,T,F,T,N,F
11021216,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021219,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021222,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021225,Black or African American,N,M,F,English,F,F,T,N,F
11021231,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021240,Hispanic,H,F,F,Spanish,F,F,T,N,F
11021243,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021246,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021249,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021252,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021267,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021270,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021279,Black or African American,N,M,F,English,F,T,T,N,F
11021282,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021285,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021288,Hispanic,H,F,F,English,F,F,T,N,F
11021291,Black or African American,N,F,F,English,F,F,T,N,F
11021300,Black or African American,N,M,F,English,T,F,T,N,F
11021303,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021306,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021309,American Indian or Alaskan Na,N,F,T,Spanish,F,F,T,N,F
11021312,Black or African American,N,M,F,English,F,T,T,N,F
11021318,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021321,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021324,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021327,Hispanic,H,F,F,English,F,F,T,N,F
11021330,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021336,Hispanic,H,M,T,Spanish,T,F,T,N,F
11021342,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021345,Black or African American,N,F,F,English,F,F,T,N,F
11021363,Hispanic,H,F,F,English,F,T,T,N,F
11021366,Hispanic,H,F,F,English,F,T,T,N,F
11021369,Hispanic,H,F,F,English,F,F,T,N,F
11021378,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021381,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021387,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021390,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021405,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021408,Hispanic,H,M,T,Spanish,F,T,T,N,T
11021417,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021420,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021426,Black or African American,N,M,F,English,F,F,T,N,F
11021429,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021432,White,N,F,F,English,F,F,F,N,F
11021435,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021438,Hispanic,H,F,T,Spanish,F,F,F,N,F
11021441,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021450,Hispanic,H,F,T,Spanish,F,T,T,N,F
11021453,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021459,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021474,Hispanic,H,F,T,Spanish,F,T,T,N,F
11021477,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021480,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021486,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021492,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021495,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021498,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021501,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021504,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021510,Hispanic,H,F,F,English,F,F,T,N,F
11021513,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021516,Black or African American,N,F,F,English,F,F,T,N,F
11021519,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021534,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021543,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021546,Hispanic,H,F,T,Spanish,T,F,T,N,F
11021549,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021552,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021558,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021561,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021564,Hispanic,H,M,T,Spanish,T,F,T,N,F
11021570,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021573,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021576,Black or African American,N,F,T,Other Languages,F,F,T,N,F
11021579,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021582,Hispanic,H,M,F,English,F,F,T,N,F
11021588,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021591,Hispanic,H,M,F,English,F,F,T,N,F
11021594,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021609,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021615,Hispanic,H,M,F,English,F,T,T,N,F
11021618,Hispanic,H,F,F,English,F,F,T,N,F
11021621,Black or African American,N,M,T,Amharic,F,T,T,N,F
11021624,Hispanic,H,M,F,English,F,F,T,N,F
11021630,Black or African American,N,F,F,Ewe,F,T,T,N,F
11021633,Hispanic,H,M,F,English,F,F,T,N,F
11021639,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021648,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021654,Black or African American,N,M,T,Amharic,F,T,T,N,F
11021660,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021663,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021666,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021669,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021681,Hispanic,H,M,T,Spanish,T,F,T,N,F
11021687,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021690,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021699,Hispanic,H,M,F,Spanish,F,T,F,N,F
11021702,Hispanic,H,F,F,Spanish,F,F,F,N,F
11021708,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021711,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021717,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021720,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021732,Hispanic,H,M,F,English,F,F,T,N,F
11021747,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021750,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021753,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021756,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021759,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021768,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021777,Hispanic,H,M,F,English,T,F,T,N,F
11021792,Hispanic,H,M,T,Spanish,T,F,F,N,F
11021795,Hispanic,H,M,T,Spanish,F,F,F,N,F
11021801,Hispanic,H,F,T,Spanish,F,F,F,N,F
11021807,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021810,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021816,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021822,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021828,Hispanic,H,M,F,English,F,F,T,N,F
11021831,Hispanic,H,F,F,English,F,F,T,N,F
11021837,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021840,Hispanic,H,F,F,English,F,F,T,N,F
11021852,Hispanic,H,F,F,English,F,F,T,N,F
11021855,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021870,Black or African American,N,M,F,English,F,T,T,N,F
11021879,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021885,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021888,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021894,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021897,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021903,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021906,Hispanic,H,F,F,English,F,F,T,N,F
11021915,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021921,Hispanic,H,F,T,Spanish,F,T,T,N,F
11021924,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021930,Hispanic,H,F,T,Spanish,F,F,T,N,F
11021936,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021939,Hispanic,H,F,F,English,F,F,F,N,F
11021945,Hispanic,H,F,F,Spanish,F,T,T,N,F
11021957,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021960,Hispanic,H,M,F,Spanish,F,F,T,N,F
11021972,Black or African American,N,F,F,English,F,F,T,N,F
11021978,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021981,Hispanic,H,M,F,English,F,T,T,N,F
11021984,Hispanic,H,M,T,Spanish,F,T,T,N,F
11021987,Hispanic,H,M,F,English,F,F,T,N,F
11021990,Hispanic,H,M,T,Spanish,T,F,T,N,F
11021993,Hispanic,H,M,T,Spanish,F,F,T,N,F
11021999,Hispanic,H,F,F,Spanish,F,T,F,N,F
11022002,Black or African American,N,M,F,English,F,F,T,N,F
11022005,Black or African American,N,F,T,Niger Congo,F,F,T,N,F
11022008,Black or African American,N,M,F,English,F,F,T,N,F
11022011,Hispanic,H,M,T,Spanish,F,T,T,N,F
11022023,Hispanic,H,F,T,Spanish,F,F,T,N,F
11022026,Hispanic,H,F,T,Spanish,F,F,T,N,F
11022029,Hispanic,H,F,T,Spanish,F,F,T,N,F
11022035,Hispanic,H,M,T,Spanish,F,F,T,N,F
11022038,Hispanic,H,F,T,Spanish,F,F,T,N,F
11022041,Hispanic,H,F,T,Spanish,F,F,T,N,F
11022047,Hispanic,H,M,F,English,F,F,T,N,F
11022050,Hispanic,H,F,T,Spanish,F,F,T,N,F
11022053,Black or African American,N,M,F,English,F,T,T,N,F
11022059,Hispanic,H,M,T,Spanish,F,T,T,N,F
11022062,Hispanic,H,F,T,Spanish,F,F,T,N,F
11022065,Hispanic,H,F,T,Spanish,F,F,T,N,F
11022068,Hispanic,H,F,F,English,F,F,T,N,F
11022071,Black or African American,N,F,F,English,F,T,T,N,F
11022074,Hispanic,H,F,F,English,F,F,T,N,F
11022092,Hispanic,H,M,T,Spanish,F,F,T,N,F
11022095,Hispanic,H,M,T,Spanish,F,T,T,N,F
11022104,Hispanic,H,M,T,Spanish,F,F,T,N,F
11022107,Hispanic,H,M,T,Spanish,F,F,T,N,F
11022113,Hispanic,H,M,F,Spanish,F,F,T,N,F
11022116,Hispanic,H,F,T,Spanish,F,F,T,N,F
11022119,Hispanic,H,M,T,Spanish,F,F,T,N,F
11022122,Hispanic,H,M,T,Spanish,F,F,T,N,F
11022128,Hispanic,H,F,T,Spanish,F,F,T,N,F
11022146,Hispanic,H,M,T,Spanish,T,F,T,N,F
11022149,Hispanic,H,M,T,Spanish,F,F,T,N,F
11022155,Hispanic,H,M,T,Spanish,F,F,T,N,F
11022158,Hispanic,H,M,T,Spanish,F,F,T,N,F
11022161,Hispanic,H,M,T,Spanish,F,F,T,N,F
11022167,Hispanic,H,M,T,Spanish,F,F,T,N,F
11022170,Hispanic,H,F,T,Spanish,F,F,T,N,F
11022191,Black or African American,N,M,F,English,F,T,T,N,F
11022215,Hispanic,H,M,T,Spanish,F,T,T,N,F
11022218,Hispanic,H,F,T,Spanish,F,F,T,N,F
11022221,Hispanic,H,M,T,Spanish,F,F,T,N,F
11022224,Hispanic,H,F,T,Spanish,F,F,T,N,F
11022230,Hispanic,H,F,T,Spanish,F,F,T,N,F
11022233,Hispanic,H,M,F,English,F,F,F,N,F
11022239,Hispanic,H,M,F,Spanish,F,F,T,N,F
11022242,Hispanic,H,M,T,Spanish,F,T,T,N,F
11022254,Hispanic,H,M,T,Spanish,F,F,T,N,F
11022257,Hispanic,H,M,T,Spanish,F,F,T,N,F
11022263,Hispanic,H,M,T,Spanish,F,F,T,N,F
11022266,Hispanic,H,M,T,Spanish,F,F,T,N,F
11022272,Hispanic,H,M,T,Spanish,F,F,T,N,F
11022275,Black or African American,N,F,F,English,F,F,T,N,F
11022278,Hispanic,H,F,T,Spanish,F,T,T,N,F
11022281,Hispanic,H,M,T,Spanish,F,F,T,N,F
11022287,Hispanic,H,F,T,Spanish,F,T,T,N,F
11022302,White,N,F,T,Arabic,F,F,T,N,F
11022311,Hispanic,H,M,F,English,F,F,T,N,F
11022317,Hispanic,H,M,F,English,F,F,T,N,F
11022329,Hispanic,H,F,F,English,F,F,F,N,F
11022335,Hispanic,H,F,T,Spanish,F,F,T,N,F
11022341,Hispanic,H,M,T,Spanish,F,F,T,N,F
11022347,M Multi-Racial,N,F,F,English,F,F,F,N,F
11022359,Hispanic,H,F,T,Spanish,F,F,T,N,F
11022362,Hispanic,H,M,T,Spanish,T,F,T,N,F
11022365,Hispanic,H,M,T,Spanish,F,F,T,N,F
11022380,Hispanic,H,M,F,English,F,F,F,N,F
11022383,Hispanic,H,F,T,Spanish,F,F,T,N,F
11022386,Hispanic,H,M,T,Spanish,F,T,T,N,F
11022389,Hispanic,H,M,T,Spanish,F,F,F,N,F
11022395,Hispanic,H,M,T,Spanish,F,T,T,N,F
11022401,Hispanic,H,M,T,Spanish,F,F,T,N,F
11022407,Hispanic,H,F,T,Spanish,F,F,T,N,F
11022413,Hispanic,H,F,T,English,F,T,T,N,F
11022416,Hispanic,H,M,T,Spanish,F,F,T,N,F
11022425,Hispanic,H,F,T,Spanish,F,T,T,N,F
11022428,Hispanic,H,F,T,Spanish,F,T,T,N,F
11022431,Hispanic,H,M,F,English,T,F,T,N,F
11022440,Hispanic,H,F,T,Spanish,F,F,T,N,F
11022452,Hispanic,H,F,T,Spanish,F,F,T,N,F
11022455,Hispanic,H,M,T,Spanish,F,F,T,N,F
11022461,Hispanic,H,M,T,Spanish,F,F,T,N,F
11022464,Hispanic,H,F,T,Spanish,F,F,T,N,F
11022467,Hispanic,H,F,T,Spanish,F,F,T,N,F
11022476,Hispanic,H,M,T,Spanish,F,F,T,N,F
11022485,Hispanic,H,M,F,English,F,F,T,N,F
11022488,Hispanic,H,M,F,Spanish,F,F,T,N,F
11022494,Hispanic,H,F,F,English,F,F,T,N,F
